Lead_ID,IČO,Company_Name,CZ_NACE_Section,CZ_NACE_Section_Label,Industry,Region_Code,Region_Name,Legal_Form_Code,Legal_Form_Label,Founding_Year,Company_Age_Years,Size_Band,NumberOfEmployees,Annual_Revenue_MCZK__c,LeadSource,Status,Rating,Owner,Web_Interactions__c,Email_Opens__c,Email_Clicks__c,Emails_Sent__c,Email_Open_Rate__c,Form_Submissions__c,Demo_Requested__c,Time_to_First_Response_h__c,Calls_Made__c,Meetings_Held__c,Proposal_Sent__c,Content_Downloads__c,Chatbot_Interactions__c,LinkedIn_Viewed__c,Days_Since_Last_Activity__c,CreatedDate,LastActivityDate,Days_in_Pipeline__c,Rule_Based_Score,Rule_Based_Segment,Conversion_Probability,Win_Probability__c,Converted,Closed_Won,IČO_Duplicate_Flag
00Q0007246,29054192,"Démos Holding, a.s.",J,Information & Communication,Technology,CZ080,Moravskoslezský,121,a.s.,2010,16,Small,10,79.56,LinkedIn,Contacted,Hot,Jana Procházková,13,4,0,11,0.4517,1,False,18.9,0,1,False,2,1,True,24,2022-02-11,2022-02-20,9,70,High,0.509342,0.37,0,0,0
00Q0007247,25551361,"MEDIA MIX, s.r.o.",C,Manufacturing,Manufacturing,CZ072,Zlínský,112,s.r.o.,1999,27,Medium,169,471.97,Cold Call,Nurturing,Warm,Lucie Horáková,7,0,0,7,0.0836,1,False,62.7,1,0,False,0,0,True,80,2022-10-17,2022-12-26,70,44,Medium,0.019507,0.194,0,0,0
00Q0007248,02005727,SULAK Glass Working Machinery s.r.o.,C,Manufacturing,Manufacturing,CZ053,Pardubický,112,s.r.o.,2013,13,Small,12,20.81,Web,Contacted,Warm,Eva Šimánek,2,1,0,10,0.1565,0,True,118.0,1,0,False,1,1,False,2,2025-01-06,2025-02-05,30,46,Medium,0.410799,0.196,0,0,0
00Q0007249,19279329,JGM TOP s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2023,3,Small,32,28.51,Partner,Nurturing,Cold,Tomáš Dvořák,6,1,0,8,0.2342,0,False,9.5,0,0,False,1,0,True,1,2022-08-18,2023-01-24,159,59,Medium,0.183832,0.109,0,0,0
00Q0007250,27504514,Ekologický rozvoj a výstavba s.r.o.,F,Construction,Construction,CZ052,Královéhradecký,112,s.r.o.,2006,20,Small,19,29.91,Event,Contacted,Warm,Eva Šimánek,5,3,1,7,0.4583,0,True,17.3,1,1,False,1,1,False,29,2023-11-19,2023-12-30,41,62,High,0.654944,0.262,0,0,0
00Q0007251,25975234,PREVIO s.r.o.,J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2002,24,Medium,156,358.11,LinkedIn,Nurturing,Cold,Tomáš Dvořák,3,2,1,5,0.4681,1,True,85.6,1,2,False,3,0,True,41,2024-07-24,2025-01-18,178,87,High,0.959818,0.237,0,0,0
00Q0007252,49436821,T E M O  Brno s.r.o.,F,Construction,Construction,CZ064,Jihomoravský,112,s.r.o.,1993,33,Small,23,42.93,Web,Qualified,Hot,Pavel Kratochvíl,3,2,0,12,0.21,2,True,28.4,2,1,False,1,0,True,1,2024-04-18,2024-07-05,78,71,High,0.715687,0.371,1,1,0
00Q0007253,29101590,Pojhanmanesh Dent s.r.o.,Q,Healthcare,Healthcare,CZ032,Plzeňský,112,s.r.o.,2010,16,Small,32,45.04,Email Campaign,Contacted,Warm,Pavel Kratochvíl,1,7,4,10,0.7092,2,False,9.8,1,2,False,0,0,True,8,2022-10-18,2022-12-14,57,57,Medium,0.105436,0.307,1,0,0
00Q0007254,60276452,"CHETENG Engineering, s.r.o.",M,Professional & Scientific,Consulting,CZ064,Jihomoravský,112,s.r.o.,1994,32,Small,10,45.58,Email Campaign,Contacted,Warm,Pavel Kratochvíl,1,6,0,11,0.5601,0,False,37.5,1,0,False,1,1,False,39,2025-02-01,2025-03-31,60,60,High,0.064053,0.21,0,0,0
00Q0007255,07697961,AR PROFI CONSULTING s.r.o.,M,Professional & Scientific,Consulting,CZ053,Pardubický,112,s.r.o.,2018,8,Small,13,24.96,Cold Call,Contacted,Hot,Pavel Kratochvíl,2,3,1,7,0.5702,0,False,23.8,1,0,False,1,0,False,14,2022-04-21,2022-06-02,42,56,Medium,0.465458,0.306,0,0,0
00Q0007256,27640396,"GRENT CZ odbytová, s.r.o.",G,Wholesale & Retail,Retail,CZ020,Středočeský,112,s.r.o.,2007,19,Small,45,106.53,Referral,Contacted,Warm,Tomáš Dvořák,6,3,1,15,0.2547,1,False,0.2,2,1,False,2,0,True,4,2024-11-22,2025-01-01,40,69,High,0.814247,0.349,1,0,0
00Q0007257,17608007,LaskaKit s.r.o.,G,Wholesale & Retail,Retail,CZ052,Královéhradecký,112,s.r.o.,2022,4,Small,16,57.47,Email Campaign,Qualified,Warm,Tomáš Dvořák,15,5,1,17,0.2998,2,False,31.9,4,3,True,2,0,False,1,2023-12-02,2024-01-22,51,82,High,0.986734,0.582,1,0,0
00Q0007258,22657576,Nikolaevstavb s.r.o.,A,Agriculture,Agriculture,CZ010,Praha,112,s.r.o.,2025,1,Small,16,24.94,Web,Working,Warm,Martin Novák,2,9,2,13,0.7376,1,True,98.9,0,1,False,0,0,True,0,2024-09-21,2024-10-08,17,61,High,0.439557,0.261,0,0,0
00Q0007259,26094754,Kytler Jindřich s.r.o.,H,Transportation,Transportation,CZ031,Jihočeský,112,s.r.o.,2005,21,Small,13,23.16,LinkedIn,Contacted,Cold,Lucie Horáková,5,1,0,6,0.3039,0,False,92.9,1,0,False,1,0,True,5,2024-09-19,2024-10-28,39,43,Medium,0.100194,0.093,0,0,0
00Q0007260,24793329,HZ TRUCK s.r.o.,H,Transportation,Transportation,CZ010,Praha,112,s.r.o.,2011,15,Small,15,33.97,Event,Nurturing,Warm,Martin Novák,8,4,2,6,0.7467,1,True,37.3,3,0,False,2,1,True,73,2024-06-19,2024-12-07,171,75,High,0.435448,0.225,0,0,0
00Q0007261,21606218,Nail House Group s.r.o.,S,Other Services,Other,CZ020,Středočeský,112,s.r.o.,2024,2,Small,18,59.59,Web,Contacted,Cold,Tomáš Dvořák,7,1,0,6,0.2473,1,True,119.2,2,1,False,1,0,True,1,2022-07-17,2022-07-26,9,50,Medium,0.398681,0.15,1,0,0
00Q0007262,21478791,MedX s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2024,2,Small,35,52.88,Email Campaign,Qualified,Hot,Jana Procházková,5,5,1,9,0.608,0,False,235.5,4,1,True,0,1,True,0,2023-12-20,2024-02-08,50,76,High,0.672176,0.576,0,0,0
00Q0007263,29212103,ORTOPRAX s.r.o.,Q,Healthcare,Healthcare,CZ072,Zlínský,112,s.r.o.,2010,16,Small,47,29.13,Web,Contacted,Warm,Lucie Horáková,16,2,1,8,0.3185,1,False,23.0,5,1,False,0,0,False,7,2024-04-07,2024-04-30,23,58,Medium,0.392377,0.258,1,1,0
00Q0007264,06142214,"IC Security, s.r.o.",N,Administrative & Support,Other,CZ042,Ústecký,112,s.r.o.,2017,9,Medium,81,110.48,Web,Working,Hot,Tomáš Dvořák,5,4,0,9,0.4526,1,True,12.9,0,1,False,0,2,True,41,2024-09-04,2024-10-02,28,65,High,0.719766,0.365,0,0,0
00Q0007265,29055130,"Deloitte Legal s.r.o., advokátní kancelář",M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2010,16,Medium,99,86.22,Web,Qualified,Hot,Lucie Horáková,7,2,1,8,0.3307,0,False,16.4,0,0,True,0,1,True,3,2022-06-07,2022-09-02,87,100,High,0.993619,0.55,1,0,0
00Q0007266,46905138,"NTC, s.r.o.",G,Wholesale & Retail,Retail,CZ064,Jihomoravský,112,s.r.o.,1992,34,Medium,55,348.65,LinkedIn,Qualified,Warm,Martin Novák,12,7,1,16,0.495,1,False,98.7,3,1,False,1,2,True,4,2022-01-01,2022-01-30,29,79,High,0.940328,0.279,1,0,0
00Q0007267,09256661,Hydros group s.r.o.,C,Manufacturing,Manufacturing,CZ032,Plzeňský,112,s.r.o.,2020,6,Small,12,20.38,Web,Working,Warm,Eva Šimánek,3,0,0,6,0.1478,2,False,0.3,1,1,False,2,1,True,0,2022-10-07,2022-10-29,22,53,Medium,0.117159,0.333,0,0,0
00Q0007268,26359715,HAUSER CZ s.r.o.,C,Manufacturing,Manufacturing,CZ032,Plzeňský,112,s.r.o.,2003,23,Medium,91,184.82,Web,Contacted,Cold,Lucie Horáková,7,5,1,17,0.3398,0,True,13.2,1,0,False,4,0,False,32,2023-01-28,2023-02-12,15,68,High,0.712786,0.118,1,1,0
00Q0007269,01657496,Senior servis CB s.r.o.,Q,Healthcare,Healthcare,CZ031,Jihočeský,112,s.r.o.,2013,13,Small,15,30.2,Other,Nurturing,Cold,Tomáš Dvořák,0,0,0,5,0.1091,1,False,85.3,2,1,False,2,1,False,0,2024-10-25,2025-03-11,137,31,Medium,0.110393,0.131,0,0,0
00Q0007270,08087644,NT Solutions s.r.o.,N,Administrative & Support,Other,CZ080,Moravskoslezský,112,s.r.o.,2019,7,Medium,80,156.41,Web,New,Cold,Jana Procházková,0,3,1,11,0.3012,1,False,24.7,3,0,False,2,0,False,2,2022-12-08,2022-12-10,2,40,Medium,0.0344,0.09,0,0,0
00Q0007271,60915889,VarioTec s.r.o.,C,Manufacturing,Manufacturing,CZ052,Královéhradecký,112,s.r.o.,1994,32,Medium,78,171.9,Referral,Contacted,Cold,Pavel Kratochvíl,17,3,0,9,0.4281,1,True,44.6,2,0,False,2,0,False,4,2025-01-03,2025-01-11,8,78,High,0.814776,0.128,1,0,0
00Q0007272,02058375,TEP Energy s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2020,6,Small,13,22.11,Web,Qualified,Warm,Martin Novák,8,2,0,12,0.2061,4,False,76.4,2,1,False,2,0,False,1,2025-03-12,2025-03-31,38,63,High,0.717866,0.263,1,0,0
00Q0007273,01693271,COGNITIO s.r.o.,Q,Healthcare,Healthcare,CZ052,Královéhradecký,112,s.r.o.,2013,13,Small,10,41.32,Web,Contacted,Warm,Jana Procházková,4,3,0,7,0.5085,1,False,14.3,4,1,False,2,1,False,38,2024-03-26,2024-04-16,21,54,Medium,0.178379,0.254,0,0,0
00Q0007274,29239532,PBH Transport & Logistik s.r.o.,H,Transportation,Transportation,CZ071,Olomoucký,112,s.r.o.,2010,16,Small,15,67.21,Referral,Converted,Warm,Tomáš Dvořák,18,4,1,11,0.3726,0,False,48.6,7,0,True,2,1,False,0,2022-04-03,2022-08-28,147,69,High,0.984146,0.419,1,0,0
00Q0007275,14118653,Ababu s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2022,4,Small,11,33.25,Email Campaign,Contacted,Warm,Jana Procházková,7,0,0,4,0.1683,1,False,10.6,4,0,False,1,0,False,47,2024-12-16,2025-01-09,24,54,Medium,0.240583,0.204,0,0,0
00Q0007276,14389011,Pa - De Trans s.r.o.,H,Transportation,Transportation,CZ080,Moravskoslezský,112,s.r.o.,2022,4,Small,12,42.02,Event,New,Warm,Jana Procházková,0,2,0,8,0.3326,2,False,6.0,3,0,False,0,1,True,4,2024-05-14,2024-05-19,5,48,Medium,0.036294,0.198,0,0,0
00Q0007277,06871682,TECHNICORP ESHOP s.r.o.,M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,2018,8,Small,16,50.27,Referral,Working,Hot,Eva Šimánek,6,4,1,6,0.7181,1,False,0.4,5,0,False,2,2,True,34,2023-04-13,2023-04-28,15,89,High,0.553263,0.419,0,0,0
00Q0007278,26479753,Družstvo Konstanca,N,Administrative & Support,Other,CZ020,Středočeský,811,Pobočka,2001,25,Small,28,47.24,Other,Contacted,Hot,Lucie Horáková,0,0,0,3,0.2555,0,True,25.7,5,0,False,1,1,False,2,2022-03-16,2022-05-12,57,36,Medium,0.271558,0.286,0,0,0
00Q0007279,61538841,Obchodní společnost SISTECH s.r.o.,F,Construction,Construction,CZ042,Ústecký,112,s.r.o.,1994,32,Small,10,28.76,Referral,Converted,Hot,Pavel Kratochvíl,16,7,3,13,0.6035,0,True,9.3,9,2,False,4,2,False,0,2023-12-05,2024-05-09,156,80,High,0.996524,0.43,1,1,0
00Q0007280,11881500,Stavební firma Ježek s.r.o.,F,Construction,Construction,CZ052,Královéhradecký,112,s.r.o.,2021,5,Small,19,22.94,Web,Working,Warm,Lucie Horáková,4,1,0,7,0.1667,1,False,11.5,1,1,False,1,1,True,9,2022-03-03,2022-03-07,4,39,Medium,0.050581,0.239,0,0,0
00Q0007281,45798621,"Progres Partners Advertising, s.r.o.",M,Professional & Scientific,Consulting,CZ010,Praha,112,s.r.o.,1992,34,Small,12,22.52,Email Campaign,New,Cold,Pavel Kratochvíl,3,2,0,9,0.2767,2,False,1.3,3,1,False,1,2,True,18,2024-01-02,2024-01-06,4,73,High,0.160979,0.253,0,0,0
00Q0007282,62741098,T E R M O  - S  s.r.o.,G,Wholesale & Retail,Retail,CZ042,Ústecký,112,s.r.o.,1995,31,Small,12,102.67,Email Campaign,Qualified,Hot,Lucie Horáková,3,2,0,9,0.2705,1,False,67.6,0,0,True,0,0,False,1,2025-02-15,2025-03-31,58,66,High,0.630012,0.516,1,1,0
00Q0007283,25513630,Vinařství Kovacs s.r.o.,C,Manufacturing,Manufacturing,CZ064,Jihomoravský,112,s.r.o.,1997,29,Small,14,25.75,Event,Nurturing,Cold,Eva Šimánek,20,9,5,11,0.8687,1,False,22.4,3,2,False,2,1,True,11,2023-05-30,2023-11-14,168,80,High,0.836254,0.23,0,0,0
00Q0007284,27069150,"DOLEŽAL-DUHA, s.r.o.",G,Wholesale & Retail,Retail,CZ010,Praha,112,s.r.o.,2003,23,Medium,73,353.07,Event,Contacted,Warm,Eva Šimánek,6,14,5,17,0.8286,2,True,106.7,4,0,False,3,0,True,12,2022-12-16,2023-02-12,58,78,High,0.872131,0.228,1,1,0
00Q0007285,25558447,VRLA s.r.o.,P,Education,Education,CZ072,Zlínský,112,s.r.o.,1999,27,Small,24,52.58,Referral,Contacted,Warm,Eva Šimánek,16,3,1,12,0.3145,1,True,27.9,3,0,False,0,0,False,5,2024-09-10,2024-10-24,44,64,High,0.683743,0.214,0,0,0
00Q0007286,27747085,"Střechy  Janků, s.r.o.",F,Construction,Construction,CZ064,Jihomoravský,112,s.r.o.,2007,19,Small,27,49.5,Email Campaign,Unqualified,Cold,Pavel Kratochvíl,7,0,0,4,0.2293,0,False,76.0,1,0,False,0,0,True,49,2022-02-02,2022-03-12,38,0,Low,0.002272,0.05,0,0,0
00Q0007287,19988273,Restaurace Sladovna s.r.o.,I,Accommodation & Food,Hospitality,CZ072,Zlínský,112,s.r.o.,2023,3,Small,19,19.8,Cold Call,Qualified,Warm,Tomáš Dvořák,15,9,1,15,0.6537,2,False,11.9,4,0,True,3,3,True,5,2024-01-21,2024-04-11,81,72,High,0.95008,0.422,1,0,0
00Q0007288,28586921,BOHEMIA OKNO a.s.,G,Wholesale & Retail,Retail,CZ072,Zlínský,121,a.s.,2009,17,Medium,84,397.02,Email Campaign,Contacted,Hot,Martin Novák,1,4,1,10,0.4423,1,True,77.7,4,0,False,2,1,False,1,2022-03-08,2022-04-18,41,56,Medium,0.189156,0.306,0,0,0
00Q0007289,40994902,"Ontario Die International (CZ), s.r.o.",C,Manufacturing,Manufacturing,CZ063,Kraj Vysočina,112,s.r.o.,1991,35,Small,14,38.69,Referral,Working,Warm,Tomáš Dvořák,0,3,1,6,0.5172,1,False,133.5,0,0,False,0,1,False,5,2022-11-26,2022-11-29,3,49,Medium,0.096298,0.199,0,0,0
00Q0007290,03977021,Krakonošovy dobroty s.r.o.,G,Wholesale & Retail,Retail,CZ051,Liberecký,112,s.r.o.,2015,11,Medium,89,300.54,Email Campaign,Working,Cold,Martin Novák,12,1,0,10,0.1344,0,False,88.2,2,1,False,0,1,True,10,2022-02-20,2022-02-23,3,52,Medium,0.552573,0.152,0,0,0
00Q0007291,22151265,AurisOne s.r.o.,J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2024,2,Small,19,73.66,Referral,Nurturing,Cold,Tomáš Dvořák,9,6,0,10,0.6003,1,False,16.8,7,0,False,1,0,False,32,2023-02-11,2023-07-05,144,82,High,0.599082,0.132,0,0,0
00Q0007292,25552244,FEROSTAR s.r.o.,C,Manufacturing,Manufacturing,CZ063,Kraj Vysočina,112,s.r.o.,1999,27,Small,22,72.46,Email Campaign,Nurturing,Cold,Lucie Horáková,3,3,1,7,0.5681,1,False,7.5,3,0,False,0,1,False,27,2023-03-28,2023-05-19,52,49,Medium,0.207166,0.099,0,0,0
00Q0007293,05798507,IT LOGISTICS s.r.o.,N,Administrative & Support,Other,CZ010,Praha,112,s.r.o.,2017,9,Medium,63,151.69,Event,Contacted,Hot,Eva Šimánek,3,6,0,15,0.4627,1,False,16.5,1,2,False,1,1,True,7,2022-08-08,2022-10-06,59,68,High,0.796974,0.418,1,0,0
00Q0007294,28656725,PROFISERVIS Vaníček s.r.o.,C,Manufacturing,Manufacturing,CZ080,Moravskoslezský,112,s.r.o.,2011,15,Small,22,41.28,Web,Nurturing,Cold,Lucie Horáková,5,3,0,9,0.4061,1,False,23.8,2,1,False,0,1,False,77,2022-09-12,2022-11-03,52,53,Medium,0.044911,0.153,0,0,0
00Q0007295,14029588,Starapravda s.r.o.,F,Construction,Construction,CZ064,Jihomoravský,112,s.r.o.,2021,5,Medium,61,145.93,Other,Converted,Warm,Martin Novák,7,7,3,8,0.9447,0,True,45.1,3,1,True,2,4,False,3,2022-02-15,2022-07-25,160,75,High,0.998117,0.475,1,1,0
00Q0007296,26473721,"ZUCKERSTEIN, spol. s r.o.",L,Real Estate,Real Estate,CZ010,Praha,112,s.r.o.,2001,25,Small,45,32.37,Partner,Unqualified,Cold,Martin Novák,1,2,0,8,0.2651,3,False,56.5,2,0,False,0,0,False,0,2024-09-16,2024-10-27,41,19,Low,0.0252,0.069,0,0,0
00Q0007297,29283183,"Tarifomat, s.r.o.",J,Information & Communication,Technology,CZ010,Praha,112,s.r.o.,2011,15,Medium,84,258.69,LinkedIn,Contacted,Warm,Martin Novák,0,3,1,7,0.5697,1,True,9.8,2,0,False,1,1,True,10,2024-12-15,2024-12-27,12,89,High,0.931823,0.239,1,0,0
00Q0007298,26141477,"EuroClean, s.r.o.",C,Manufacturing,Manufacturing,CZ020,Středočeský,112,s.r.o.,1999,27,Medium,60,163.42,Email Campaign,Contacted,Warm,Martin Novák,1,2,1,8,0.2795,0,True,28.3,1,0,False,1,1,False,3,2024-12-26,2025-01-16,21,60,High,0.773332,0.21,1,0,0
00Q0007299,17735637,Šaman Praha s.r.o.,C,Manufacturing,Manufacturing,CZ010,Praha,112,s.r.o.,2022,4,Small,16,30.66,Other,Qualified,Warm,Martin Novák,4,5,2,6,0.8566,1,False,12.3,5,0,False,4,1,True,4,2024-01-22,2024-02-21,30,70,High,0.711662,0.22,1,0,0
00Q0007300,21233381,BSV -Korporace s.r.o.,A,Agriculture,Agriculture,CZ020,Středočeský,112,s.r.o.,2024,2,Small,16,39.17,Web,New,Cold,Pavel Kratochvíl,2,0,0,8,0.0327,1,True,91.6,6,0,False,0,0,False,3,2022-06-14,2022-06-14,0,39,Medium,0.061213,0.089,0,0,0
00Q0007301,01515080,Mansberk s.r.o.,L,Real Estate,Real Estate,CZ064,Jihomoravský,112,s.r.o.,2013,13,Small,18,22.0,LinkedIn,Converted,Warm,Lucie Horáková,8,6,1,8,0.8329,2,False,12.5,2,0,True,2,1,True,5,2023-12-07,2024-04-12,127,70,High,0.979158,0.42,1,1,0
00Q0007302,28748425,AMANTANI s.r.o.,C,Manufacturing,Manufacturing,CZ051,Liberecký,112,s.r.o.,2011,15,Small,24,70.81,LinkedIn,Working,Warm,Jana Procházková,5,8,1,16,0.5132,1,False,5.0,1,1,False,2,0,True,8,2023-10-12,2023-10-30,18,59,Medium,0.303484,0.259,0,0,0
00Q0007303,26291681,GALVA s.r.o.,C,Manufacturing,Manufacturing,CZ071,Olomoucký,112,s.r.o.,2002,24,Medium,215,280.23,Web,New,Cold,Lucie Horáková,1,0,0,5,0.0571,0,False,52.2,1,0,False,0,0,True,17,2023-09-06,2023-09-10,4,45,Medium,0.052296,0.095,0,0,0
00Q0007304,08322716,IRIKS company s.r.o.,F,Construction,Construction,CZ010,Praha,112,s.r.o.,2019,7,Small,18,23.64,Cold Call,Working,Cold,Tomáš Dvořák,3,2,0,5,0.4101,3,False,58.3,0,0,False,1,0,True,4,2023-04-23,2023-04-29,6,41,Medium,0.084444,0.091,0,0,0
00Q0007305,60276819,RYKO PLUS spol. s r.o.,N,Administrative & Support,Other,CZ042,Ústecký,112,s.r.o.,1994,32,Small,17,17.29,LinkedIn,Contacted,Warm,Pavel Kratochvíl,0,3,1,10,0.3795,0,False,14.6,1,1,False,1,1,True,57,2023-04-28,2023-06-01,34,43,Medium,0.051832,0.243,0,0,0
00Q0007306,19296738,Enjoy with us s.r.o.,I,Accommodation & Food,Hospitality,CZ031,Jihočeský,112,s.r.o.,2023,3,Large,395,576.73,Referral,Qualified,Hot,Jana Procházková,6,4,1,7,0.5987,1,False,23.8,3,1,True,3,0,False,7,2022-10-16,2022-12-12,57,98,High,0.943267,0.598,1,1,0
00Q0007307,29366500,CZ drogerie s.r.o.,G,Wholesale & Retail,Retail,CZ071,Olomoucký,112,s.r.o.,2012,14,Small,30,106.11,Event,Unqualified,Cold,Eva Šimánek,23,3,1,5,0.6053,1,False,24.8,4,0,False,1,0,False,220,2024-06-03,2024-07-14,41,23,Low,0.012411,0.073,0,0,0
00Q0007308,49786687,Bytové družstvo Toužim,L,Real Estate,Real Estate,CZ041,Karlovarský,811,Pobočka,1993,33,Small,41,23.49,Email Campaign,Nurturing,Warm,Martin Novák,3,1,0,7,0.2057,1,False,25.8,1,0,False,0,0,False,21,2024-06-08,2024-10-11,125,37,Medium,0.08065,0.187,0,0,0
00Q0007309,25537342,"2 MAX, s.r.o.",C,Manufacturing,Manufacturing,CZ071,Olomoucký,112,s.r.o.,1998,28,Medium,199,478.83,Cold Call,Contacted,Warm,Eva Šimánek,4,1,0,4,0.4416,1,True,190.1,1,0,False,0,1,True,13,2022-09-08,2022-10-27,49,53,Medium,0.462671,0.203,0,0,0
00Q0007310,19121474,RAČÁK s.r.o.,F,Construction,Construction,CZ071,Olomoucký,112,s.r.o.,2023,3,Small,25,57.6,Cold Call,Nurturing,Hot,Pavel Kratochvíl,5,1,0,15,0.0849,1,True,34.5,6,1,False,3,1,True,4,2023-02-16,2023-03-22,34,46,Medium,0.185765,0.346,0,0,0
00Q0007311,07600330,Principio s.r.o.,N,Administrative & Support,Other,CZ064,Jihomoravský,112,s.r.o.,2018,8,Small,32,32.81,Email Campaign,Converted,Warm,Tomáš Dvořák,9,8,2,12,0.7399,1,False,12.6,2,1,True,3,2,False,3,2024-09-30,2024-11-09,40,64,High,0.99667,0.464,1,0,0
00Q0007312,24145246,DOBROTA GASTRO s.r.o.,I,Accommodation & Food,Hospitality,CZ010,Praha,112,s.r.o.,2011,15,Small,16,46.28,Cold Call,Unqualified,Cold,Jana Procházková,0,0,0,6,0.161,0,False,336.0,0,0,False,0,0,True,45,2024-09-07,2024-09-22,15,0,Low,0.00022,0.05,0,0,0
00Q0007313,25396820,"Vašíček - pekařství a cukrářství, s.r.o.",C,Manufacturing,Manufacturing,CZ071,Olomoucký,112,s.r.o.,1998,28,Large,307,808.24,Web,Working,Cold,Eva Šimánek,4,3,1,5,0.6072,1,True,118.3,0,0,False,1,0,False,20,2022-08-23,2022-09-05,13,68,High,0.504223,0.118,0,0,0
00Q0007314,26432722,"Bytové družstvo Rotavská, družstvo",L,Real Estate,Real Estate,CZ010,Praha,811,Pobočka,2001,25,Small,47,35.52,Referral,Qualified,Hot,Eva Šimánek,11,9,5,12,0.7875,1,False,49.6,3,1,True,0,1,False,1,2024-09-24,2024-11-21,58,98,High,0.962938,0.598,1,1,0
00Q0007315,47538082,RAKOCHMEL s.r.o.,A,Agriculture,Agriculture,CZ020,Středočeský,112,s.r.o.,1993,33,Small,41,32.43,Cold Call,Working,Cold,Tomáš Dvořák,0,1,0,6,0.195,0,False,197.5,0,0,False,0,0,False,8,2024-02-24,2024-03-22,27,21,Low,0.002571,0.071,0,0,0
00Q0007316,02354411,Západočeská správní společnost s.r.o.,N,Administrative & Support,Other,CZ032,Plzeňský,112,s.r.o.,2013,13,Small,15,59.26,Referral,Unqualified,Cold,Martin Novák,0,1,0,7,0.1443,2,False,6.9,1,0,False,1,1,False,21,2024-06-19,2024-08-02,44,2,Low,0.004253,0.052,0,0,0
00Q0007317,24847763,DOMOV SENIORŮ VYSOČANY s.r.o.,Q,Healthcare,Healthcare,CZ010,Praha,112,s.r.o.,2011,15,Large,361,344.93,Web,Nurturing,Cold,Lucie Horáková,3,0,0,2,0.4082,0,False,43.7,1,1,False,1,0,False,60,2023-05-14,2023-09-25,134,70,High,0.250876,0.17,0,0,0
00Q0007318,26010321,DRAHOŇOVSKÝ s.r.o.,C,Manufacturing,Manufacturing,CZ051,Liberecký,112,s.r.o.,2004,22,Small,13,55.38,Cold Call,Nurturing,Warm,Martin Novák,1,2,0,5,0.4102,0,False,79.9,1,0,False,1,1,True,61,2024-06-13,2024-11-26,166,34,Medium,0.042004,0.184,0,0,0
00Q0007319,02566931,NeuriaMed s.r.o.,Q,Healthcare,Healthcare,CZ010,Praha,112,s.r.o.,2014,12,Small,32,55.94,Partner,Qualified,Hot,Pavel Kratochvíl,14,11,1,14,0.8544,2,False,4.7,1,1,True,2,0,False,5,2022-11-07,2022-12-26,49,100,High,0.984261,0.6,1,1,0
00Q0007320,03103501,"NOVAOPTIK JP, s.r.o.",G,Wholesale & Retail,Retail,CZ064,Jihomoravský,112,s.r.o.,2014,12,Small,23,122.22,Referral,Contacted,Warm,Lucie Horáková,22,7,5,20,0.376,2,False,75.1,4,0,False,1,0,False,3,2024-12-11,2025-01-20,40,65,High,0.394404,0.215,1,0,0
00Q0007321,27635520,SRDÍNKO s.r.o.,F,Construction,Construction,CZ020,Středočeský,112,s.r.o.,2006,20,Small,38,64.55,Cold Call,Unqualified,Cold,Lucie Horáková,3,0,0,4,0.0417,0,False,87.0,0,0,False,0,0,False,1,2023-01-22,2023-02-10,19,0,Low,0.00113,0.05,0,0,0
00Q0007322,63908981,"ZVS NEMYŠL, spol. s r.o.",A,Agriculture,Agriculture,CZ031,Jihočeský,112,s.r.o.,1996,30,Small,19,60.62,Web,Qualified,Hot,Lucie Horáková,4,1,0,5,0.3158,0,False,45.2,0,0,False,0,0,False,1,2023-10-22,2024-01-03,73,50,Medium,0.194818,0.3,0,0,0
00Q0007323,27487288,FALANX PATRON spol. s r.o.,N,Administrative & Support,Other,CZ052,Královéhradecký,112,s.r.o.,2006,20,Medium,136,200.02,Web,Contacted,Warm,Pavel Kratochvíl,0,1,0,7,0.1651,1,False,4.5,4,0,False,1,0,True,9,2023-01-11,2023-01-19,8,40,Medium,0.301415,0.19,0,0,0
00Q0007324,26790645,Acordia s.r.o.,S,Other Services,Other,CZ080,Moravskoslezský,112,s.r.o.,2002,24,Small,36,30.46,Web,Working,Warm,Lucie Horáková,2,0,0,12,0.0033,0,False,22.4,2,0,False,1,1,False,31,2022-11-09,2022-11-16,7,35,Medium,0.011478,0.185,0,0,0
00Q0007325,29300908,Seidler s.r.o.,F,Construction,Construction,CZ063,Kraj Vysočina,112,s.r.o.,2011,15,Small,18,27.65,Web,Working,Warm,Eva Šimánek,11,6,3,8,0.8098,3,False,47.9,3,1,False,1,0,True,6,2024-07-27,2024-08-22,26,51,Medium,0.355723,0.251,0,0,0
